Locatie,Time,Regiune,Nr. Inmatriculare,Caracteristica placii,Culoare placu?a,Acoperire caroserie vehicul,Tip,Culoare,Logo,Centura locului,Se apeleaza,Ornament,Imagine Panoramica,Lista de permisiuni (lista alba)/Lista cu persoanele blocate (lista neagra)
D7,02/09/2024 05:26,România,SV12RPN,Vehicle_20240902000000_20240902235959//0-747577-3-8-1-2341151526&E=VehicleAnalyse&I=774922.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-8-0-0237701&E=VehicleAnalyse&I=774922.jpg,General
D7,02/09/2024 05:26,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-7-1-13975532964.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-7-0-0172719&E=VehicleAnalyse&I=774921.jpg,General
D7,02/09/2024 05:24,Necunoscut,B07Y,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-6-1-15624537844.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-6-0-0194089&E=VehicleAnalyse&I=774920.jpg,General
D7,02/09/2024 05:22,România,MS10FJZ,Vehicle_20240902000000_20240902235959//0-747577-3-5-1-2441811404&E=VehicleAnalyse&I=774919.jpg,Necunoscut,Necunoscut,Sedan,Negru,BYD,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-5-0-0247645&E=VehicleAnalyse&I=774919.jpg,General
D7,02/09/2024 05:21,Letonia,SV79,Vehicle_20240902000000_20240902235959//0-747577-3-4-1-2537261390&E=VehicleAnalyse&I=774918.jpg,Necunoscut,Necunoscut,Sedan,Negru,BYD,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-4-0-0257176&E=VehicleAnalyse&I=774918.jpg,General
D7,02/09/2024 05:19,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-3-1-2613967930.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-3-0-0269326&E=VehicleAnalyse&I=774917.jpg,General
D7,02/09/2024 05:18,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-2-1-2659617554.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-2-0-0273515&E=VehicleAnalyse&I=774916.jpg,General
D7,02/09/2024 05:16,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-1-1-19554926073.jpg,Altul,Gri,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-1-0-0221622&E=VehicleAnalyse&I=774915.jpg,General
D7,02/09/2024 05:15,România,SV05FAV,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-0-1-24122910569.jpg,Sedan,Negru,Peugeot,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-747577-3-0-0-0251798&E=VehicleAnalyse&I=774914.jpg,General
D7,02/09/2024 05:03,Islanda,BNW00,Vehicle_20240902000000_20240902235959//0-745871-3-5-1-2310141533&E=VehicleAnalyse&I=774913.jpg,Necunoscut,Necunoscut,Camioneta,Negru,SGMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-745871-3-5-0-0234607&E=VehicleAnalyse&I=774913.jpg,General
D7,02/09/2024 05:03,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-745871-3-4-1-13631120759.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-745871-3-4-0-0157070&E=VehicleAnalyse&I=774912.jpg,General
D7,02/09/2024 05:03,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-745871-3-3-1-13829928594.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-745871-3-3-0-0166893&E=VehicleAnalyse&I=774911.jpg,General
D7,02/09/2024 05:03,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-745871-3-2-1-1586314757.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-745871-3-2-0-0163388&E=VehicleAnalyse&I=774910.jpg,General
D7,02/09/2024 05:02,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-745871-3-1-1-15467410192.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-745871-3-1-0-0164866&E=VehicleAnalyse&I=774909.jpg,General
D7,02/09/2024 05:02,Necunoscut,S1WYK,Vehicle_20240902000000_20240902235959//0-745871-3-0-1-2477781173&E=VehicleAnalyse&I=774908.jpg,Necunoscut,Necunoscut,Autobuz mediu,Negru,Iveco,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-745871-3-0-0-0251011&E=VehicleAnalyse&I=774908.jpg,General
D7,02/09/2024 04:59,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-744158-3-4-1-1877185446.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-744158-3-4-0-0193164&E=VehicleAnalyse&I=774907.jpg,General
D7,02/09/2024 04:53,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-744158-3-3-1-24367715571.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-744158-3-3-0-0259248&E=VehicleAnalyse&I=774906.jpg,General
D7,02/09/2024 04:52,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-744158-3-2-1-15564532083.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-744158-3-2-0-0187728&E=VehicleAnalyse&I=774905.jpg,General
D7,02/09/2024 04:51,România,SV17ROS,Vehicle_20240902000000_20240902235959//0-744158-3-1-1-2476801602&E=VehicleAnalyse&I=774904.jpg,Necunoscut,Necunoscut,Autobuz mediu,Negru,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-744158-3-1-0-0251342&E=VehicleAnalyse&I=774904.jpg,General
D7,02/09/2024 04:48,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-744158-3-0-1-13841737150.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-744158-3-0-0-0175567&E=VehicleAnalyse&I=774903.jpg,General
D7,02/09/2024 04:44,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-742182-3-2-1-14283531432.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-742182-3-2-0-0174267&E=VehicleAnalyse&I=774902.jpg,General
D7,02/09/2024 04:39,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-742182-3-1-1-2515548966.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-742182-3-1-0-0260520&E=VehicleAnalyse&I=774901.jpg,General
D7,02/09/2024 04:33,Necunoscut,SV50,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-742182-3-0-1-2408959174.jpg,SUV,Negru,Hyundai,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-742182-3-0-0-0250069&E=VehicleAnalyse&I=774900.jpg,General
D7,02/09/2024 04:29,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-11-1-25225512510.jpg,Camioneta,Negru,SGMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-11-0-0264765&E=VehicleAnalyse&I=774899.jpg,General
D7,02/09/2024 04:29,Necunoscut,CJ20EIA,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-10-1-25128013326.jpg,SUV,Negru,ROVER,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-10-0-0264606&E=VehicleAnalyse&I=774898.jpg,General
D7,02/09/2024 04:29,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-9-1-13662837111.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-9-0-0173739&E=VehicleAnalyse&I=774897.jpg,General
D7,02/09/2024 04:29,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-8-1-14093832480.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-8-0-0173418&E=VehicleAnalyse&I=774896.jpg,General
D7,02/09/2024 04:29,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-7-1-14302039975.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-7-0-0182995&E=VehicleAnalyse&I=774895.jpg,General
D7,02/09/2024 04:27,Necunoscut,SV24P0,Vehicle_20240902000000_20240902235959//0-740445-3-6-1-2561151412&E=VehicleAnalyse&I=774894.jpg,Necunoscut,Necunoscut,Sedan,Negru,Suzuki,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-6-0-0259587&E=VehicleAnalyse&I=774894.jpg,General
D7,02/09/2024 04:26,Necunoscut,SV60EDW,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-5-1-27015425835.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-5-0-0295989&E=VehicleAnalyse&I=774893.jpg,General
D7,02/09/2024 04:24,România,SV07CXP,Vehicle_20240902000000_20240902235959//0-740445-3-4-1-2691071436&E=VehicleAnalyse&I=774892.jpg,Necunoscut,Necunoscut,Autobuz mediu,Negru,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-4-0-0272603&E=VehicleAnalyse&I=774892.jpg,General
D7,02/09/2024 04:24,România,SV11UPX,Vehicle_20240902000000_20240902235959//0-740445-3-3-1-2471431432&E=VehicleAnalyse&I=774891.jpg,Necunoscut,Necunoscut,Autofurgoneta,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-3-0-0250635&E=VehicleAnalyse&I=774891.jpg,General
D7,02/09/2024 04:23,România,SV17RAB,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-2-1-24435011391.jpg,Sedan,Negru,Chevrolet,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-2-0-0255741&E=VehicleAnalyse&I=774890.jpg,General
D7,02/09/2024 04:19,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-1-1-1968768051.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-1-0-0204927&E=VehicleAnalyse&I=774889.jpg,General
D7,02/09/2024 04:19,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-0-1-13289825063.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-740445-3-0-0-0157961&E=VehicleAnalyse&I=774888.jpg,General
D7,02/09/2024 03:57,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-736715-3-4-1-14085334990.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-736715-3-4-0-0175843&E=VehicleAnalyse&I=774887.jpg,General
D7,02/09/2024 03:57,România,B269STP,Vehicle_20240902000000_20240902235959//0-736715-3-3-1-2792711469&E=VehicleAnalyse&I=774886.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-736715-3-3-0-0282800&E=VehicleAnalyse&I=774886.jpg,General
D7,02/09/2024 03:57,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-736715-3-2-1-2776218931.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-736715-3-2-0-0286552&E=VehicleAnalyse&I=774885.jpg,General
D7,02/09/2024 03:57,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-736715-3-1-1-15683512145.jpg,Altul,Gri,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-736715-3-1-0-0168980&E=VehicleAnalyse&I=774884.jpg,General
D7,02/09/2024 03:49,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-736715-3-0-1-13564525429.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-736715-3-0-0-0161074&E=VehicleAnalyse&I=774883.jpg,General
D7,02/09/2024 03:41,Necunoscut,V65D?,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-7-1-2664378899.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-7-0-0275336&E=VehicleAnalyse&I=774882.jpg,General
D7,02/09/2024 03:40,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-6-1-17405042336.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-6-0-0216386&E=VehicleAnalyse&I=774881.jpg,General
D7,02/09/2024 03:38,România,BN61BOL,Vehicle_20240902000000_20240902235959//0-734203-3-5-1-2668691093&E=VehicleAnalyse&I=774880.jpg,Necunoscut,Necunoscut,MPV,Negru,Buick,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-5-0-0270022&E=VehicleAnalyse&I=774880.jpg,General
D7,02/09/2024 03:38,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-4-1-14860524434.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-4-0-0173039&E=VehicleAnalyse&I=774879.jpg,General
D7,02/09/2024 03:33,Olanda,SV17NG,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-3-1-25817912086.jpg,Minicar,Negru,BaoJun,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-3-0-0270265&E=VehicleAnalyse&I=774878.jpg,General
D7,02/09/2024 03:33,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-2-1-13226429075.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-2-0-0161339&E=VehicleAnalyse&I=774877.jpg,General
D7,02/09/2024 03:30,Necunoscut,SV40RSK,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-1-1-2228619244.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-1-0-0232105&E=VehicleAnalyse&I=774876.jpg,General
D7,02/09/2024 03:30,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-0-1-20342611053.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-734203-3-0-0-0214479&E=VehicleAnalyse&I=774875.jpg,General
D7,02/09/2024 03:29,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-8-1-14469933117.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-8-0-0177816&E=VehicleAnalyse&I=774874.jpg,General
D7,02/09/2024 03:25,Necunoscut,S24D,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-7-1-2322779820.jpg,Sedan,Negru,BYD,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-7-0-0242097&E=VehicleAnalyse&I=774873.jpg,General
D7,02/09/2024 03:22,Necunoscut,SV05254,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-6-1-2894259981.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-6-0-0299406&E=VehicleAnalyse&I=774872.jpg,General
D7,02/09/2024 03:22,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-5-1-16846615076.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-5-0-0183542&E=VehicleAnalyse&I=774871.jpg,General
D7,02/09/2024 03:18,Islanda,SV958,Vehicle_20240902000000_20240902235959//0-732331-3-4-1-2978301478&E=VehicleAnalyse&I=774870.jpg,Necunoscut,Necunoscut,Camioane grele,Negru,Chenglong,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-4-0-0301368&E=VehicleAnalyse&I=774870.jpg,General
D7,02/09/2024 03:17,Olanda,SV18DG,Vehicle_20240902000000_20240902235959//0-732331-3-3-1-2155711389&E=VehicleAnalyse&I=774869.jpg,Necunoscut,Necunoscut,Sedan,Alb,Skoda,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-3-0-0219020&E=VehicleAnalyse&I=774869.jpg,General
D7,02/09/2024 03:17,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-2-1-13751627599.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-2-0-0165115&E=VehicleAnalyse&I=774868.jpg,General
D7,02/09/2024 03:16,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-1-1-20546518555.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-1-0-0224020&E=VehicleAnalyse&I=774867.jpg,General
D7,02/09/2024 03:15,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-0-1-19290410697.jpg,Sedan,Gri,TOYOTA,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-732331-3-0-0-0203601&E=VehicleAnalyse&I=774866.jpg,General
D7,02/09/2024 03:11,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-730979-3-4-1-25883910802.jpg,Camioneta,Negru,SGMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-730979-3-4-0-0269641&E=VehicleAnalyse&I=774865.jpg,General
D7,02/09/2024 03:09,România,CJ87REA,Vehicle_20240902000000_20240902235959//0-730979-3-3-1-2268951621&E=VehicleAnalyse&I=774864.jpg,Necunoscut,Necunoscut,Camioneta,Negru,SGMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-730979-3-3-0-0230576&E=VehicleAnalyse&I=774864.jpg,General
D7,02/09/2024 03:08,Regatul Unit,C129XSX,Vehicle_20240902000000_20240902235959//0-730979-3-2-1-2513741387&E=VehicleAnalyse&I=774863.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-730979-3-2-0-0254821&E=VehicleAnalyse&I=774863.jpg,General
D7,02/09/2024 03:07,Georgia,SV848YC,Vehicle_20240902000000_20240902235959//0-730979-3-1-1-2142761559&E=VehicleAnalyse&I=774862.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-730979-3-1-0-0217895&E=VehicleAnalyse&I=774862.jpg,General
D7,02/09/2024 03:04,Necunoscut,SA02,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-730979-3-0-1-23380216682.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-730979-3-0-0-0250484&E=VehicleAnalyse&I=774861.jpg,General
D7,02/09/2024 02:59,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-728580-3-3-1-2404389113.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-728580-3-3-0-0249551&E=VehicleAnalyse&I=774860.jpg,General
D7,02/09/2024 02:48,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-728580-3-2-1-25965310483.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-728580-3-2-0-0270136&E=VehicleAnalyse&I=774859.jpg,General
D7,02/09/2024 02:48,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-728580-3-1-1-15166627705.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-728580-3-1-0-0179371&E=VehicleAnalyse&I=774858.jpg,General
D7,02/09/2024 02:45,Necunoscut,SV485AE,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-728580-3-0-1-27497020744.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-728580-3-0-0-0295714&E=VehicleAnalyse&I=774857.jpg,General
D7,02/09/2024 02:40,România,SV19MDG,Vehicle_20240902000000_20240902235959//0-725753-3-13-1-1869951563&E=VehicleAnalyse&I=774856.jpg,Necunoscut,Necunoscut,Camioneta,Negru,SGMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-13-0-0190618&E=VehicleAnalyse&I=774856.jpg,General
D7,02/09/2024 02:40,România,SV17JNG,Vehicle_20240902000000_20240902235959//0-725753-3-12-1-2663652028&E=VehicleAnalyse&I=774855.jpg,Necunoscut,Necunoscut,SUV,Negru,Jeep,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-12-0-0270453&E=VehicleAnalyse&I=774855.jpg,General
D7,02/09/2024 02:38,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-11-1-22034711071.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-11-0-0231418&E=VehicleAnalyse&I=774854.jpg,General
D7,02/09/2024 02:38,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-10-1-15044716661.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-10-0-0167108&E=VehicleAnalyse&I=774853.jpg,General
D7,02/09/2024 02:36,Necunoscut,SV5296,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-9-1-2759859466.jpg,Sedan,Negru,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-9-0-0285451&E=VehicleAnalyse&I=774852.jpg,General
D7,02/09/2024 02:35,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-8-1-15524841339.jpg,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-8-0-0196587&E=VehicleAnalyse&I=774851.jpg,General
D7,02/09/2024 02:27,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-7-1-13129326750.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-7-0-0158043&E=VehicleAnalyse&I=774850.jpg,General
D7,02/09/2024 02:26,România,MAI54260,Vehicle_20240902000000_20240902235959//0-725753-3-6-1-2713101899&E=VehicleAnalyse&I=774849.jpg,Necunoscut,Necunoscut,Sedan,Negru,Mitsubishi,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-6-0-0275269&E=VehicleAnalyse&I=774849.jpg,General
D7,02/09/2024 02:26,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-5-1-14411516997.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-5-0-0161112&E=VehicleAnalyse&I=774848.jpg,General
D7,02/09/2024 02:26,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-4-1-13553414712.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240902000000_20240902235959//0-725753-3-4-0-0150246&E=VehicleAnalyse&I=774847.jpg,General
